grid degree lamb width ; KAN_time ; KAN_acc ; current_best_mlp ; MLP_time ; layers neurons
3 5 0 [13, 13, 25, 3] ; 10022269 ; 1.0 ; 0.7777777777777778 ; 615092 ;  2 _ 75
3 5 0 [13, 13, 27, 3] ; 16546000 ; 0.9259259104728699 ; 0.8148148148148148 ; 1979041 ;  4 _ 56
3 5 0 [13, 15, 13, 3] ; 9665739 ; 0.7777777910232544 ; 0.9259259259259259 ; 1651994 ;  2 _ 65
3 5 0 [13, 15, 15, 3] ; 13742711 ; 0.8148148059844971 ; 0.8148148148148148 ; 591922 ;  2 _ 68
3 5 0 [13, 15, 17, 3] ; 15994450 ; 0.8518518805503845 ; 0.8518518518518519 ; 1033015 ;  3 _ 58
3 5 0 [13, 15, 19, 3] ; 15890945 ; 0.9259259104728699 ; 0.7777777777777778 ; 1245680 ;  4 _ 52
3 5 0 [13, 15, 21, 3] ; 8309236 ; 0.7037037014961243 ; 0.8888888888888888 ; 634263 ;  2 _ 75
3 5 0 [13, 15, 23, 3] ; 13957838 ; 0.9259259104728699 ; 0.8148148148148148 ; 1029717 ;  3 _ 64
3 5 0 [13, 15, 25, 3] ; 13586284 ; 0.9629629850387573 ; 0.7777777777777778 ; 1582860 ;  2 _ 80
3 5 0 [13, 15, 27, 3] ; 8892797 ; 0.7777777910232544 ; 0.8148148148148148 ; 661172 ;  2 _ 83
3 5 0 [13, 17, 13, 3] ; 14115553 ; 0.8888888955116272 ; 0.8518518518518519 ; 936711 ;  3 _ 57
3 5 0 [13, 17, 15, 3] ; 17972195 ; 0.9259259104728699 ; 0.7777777777777778 ; 431817 ;  4 _ 52
3 5 0 [13, 17, 17, 3] ; 16483051 ; 0.8518518805503845 ; 0.8148148148148148 ; 2788551 ;  2 _ 75
3 5 0 [13, 17, 19, 3] ; 11811997 ; 0.8518518805503845 ; 0.8888888888888888 ; 637984 ;  2 _ 77
3 5 0 [13, 17, 21, 3] ; 13156508 ; 0.8148148059844971 ; 0.8148148148148148 ; 945961 ;  7 _ 44
3 5 0 [13, 17, 23, 3] ; 14777493 ; 0.9629629850387573 ; 0.7777777777777778 ; 741381 ;  4 _ 59
3 5 0 [13, 17, 25, 3] ; 13880178 ; 0.8888888955116272 ; 0.8518518518518519 ; 690511 ;  2 _ 85
3 5 0 [13, 17, 27, 3] ; 16647069 ; 0.9259259104728699 ; 0.7777777777777778 ; 696050 ;  2 _ 87
